ID_BIO_PEIXES;DATA;MONTH;ANO;DAY;trim;MATRICULA;COD_FAO;PORTO_NOME;ARTE_EU;ARTE;N_OBS;SEXO;EST_MATURACAO;C_CLASSE;C_INDIVIDUAL;P_INDIVIDUAL;P_EVISCERADO;P_FIGADO;P_GONADAS;IDADE
2107;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;9;F;1;21;21.7;56.44;53.56;0.72;NA;NA
2108;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;10;M;2;21;21.6;55.76;53.59;0.82;NA;NA
2109;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;11;M;5;21;21.8;54.41;51.46;0.82;NA;NA
2110;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;12;M;2;21;21.8;55.36;52.75;0.93;NA;NA
2111;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;13;M;2;21;21.3;49.75;47.02;0.94;NA;NA
2112;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;14;M;2;21;21.1;55.59;51.7;2.17;NA;NA
2113;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;15;F;3;21;21;55.75;52.57;0.54;NA;NA
2114;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;16;M;2;21;21.4;54.53;51.96;1.16;NA;NA
2115;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;17;F;2;21;21.2;51.63;48.9;1.12;NA;NA
2116;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;18;M;3;21;21.3;51.96;50.83;1.18;NA;NA
2117;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;19;M;3;21;21.7;59.01;55.58;0.76;NA;NA
2118;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;20;M;1;21;21.1;48.7;46.74;0.44;NA;NA
2119;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;21;F;2;21;21.9;54.49;53.97;1.71;NA;NA
2120;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;22;M;2;21;21.7;54.97;52.74;0.68;NA;NA
2121;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;23;F;2;21;21.9;52.25;50.1;1.15;NA;NA
2122;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;24;M;2;21;21.6;51.96;48.74;0.81;NA;NA
2123;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;25;F;2;21;21.3;49.76;48.69;0.71;NA;NA
2124;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;26;M;2;22;22.3;59.34;53.97;0.87;NA;NA
2125;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;27;M;3;22;22.9;63.27;59.32;0.78;NA;NA
2126;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;28;F;2;22;22.7;61.2;58.77;1.31;NA;NA
2127;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;29;F;2;22;22.4;56.69;54.36;0.44;NA;NA
2128;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;30;F;2;22;22.2;62.24;59.31;0.96;NA;NA
2129;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;31;F;2;22;22.2;58.58;55.94;1.4;NA;NA
2130;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;32;M;2;22;22.5;66.63;62.53;2.33;NA;NA
2131;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;33;F;2;22;22.7;68.19;64.5;1.93;NA;NA
2132;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;34;M;2;22;22.9;64.32;61.23;1.18;NA;NA
2133;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;35;M;2;22;22.8;72.15;66.45;2.14;NA;NA
2134;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;36;M;2;22;22.7;69.93;64.27;3.04;NA;NA
2135;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;37;M;2;22;22.4;59.45;56.75;1.76;NA;NA
2136;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;38;F;2;22;22;57.35;55.01;1.37;NA;NA
2137;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;39;M;2;22;22.1;53.72;51.2;1.34;NA;NA
2138;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;40;F;2;22;22.5;58.69;55.42;1.3;NA;NA
2139;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;41;F;2;22;22.6;57.95;54.86;0.85;NA;NA
2140;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;42;M;1;23;23.3;70.9;67.7;0.54;NA;NA
2141;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;43;F;2;23;23.5;77.21;72.77;2.01;NA;NA
2142;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;44;M;1;23;23.5;77.32;73.1;2.37;NA;NA
2143;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;45;F;1;23;23.8;78.08;73.28;2.72;NA;NA
2144;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;46;F;2;23;23.7;78.44;74.45;2.4;NA;NA
2145;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;47;M;2;24;24.2;88.86;79.44;2.49;NA;NA
2146;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;48;M;2;24;24.5;90.53;87.25;2.03;NA;NA
2147;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;49;F;2;25;25.1;92.28;87.7;2;NA;NA
2148;06/06/2019;6;2019;6;2;PE-2904-C;WHB;Peniche;NA;NA;50;F;2;26;26.1;116.55;111.9;1.76;NA;NA
2149;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;1;F;5;21;21.9;60.36;56.41;1.5;NA;NA
2150;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;2;M;1;21;21.7;60.71;57.31;1.2;NA;NA
2151;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;3;M;2;21;21.9;61.14;58.67;1.13;NA;NA
2152;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;4;F;3;21;21.9;59.51;58.6;1.47;NA;NA
2153;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;5;F;2;21;21.6;58.03;55.28;1.43;NA;NA
2154;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;6;M;2;21;21.7;61.91;58.12;1.76;NA;NA
2155;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;7;M;2;21;21.5;58.95;54.66;2.24;NA;NA
2156;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;8;M;4;21;21.7;65.89;54.29;1.12;NA;NA
2157;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;9;F;2;22;22.7;67.09;62.64;2.43;NA;NA
2158;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;10;F;1;22;22.4;62.6;58.6;2.25;NA;NA
2159;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;11;M;1;22;22.4;75.68;67.47;5.18;NA;NA
2160;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;12;M;2;22;22.8;75.58;71.4;2.69;NA;NA
2161;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;13;F;2;22;22.4;75.27;69.32;3.7;NA;NA
2162;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;14;M;2;22;22.6;68.78;64.16;2.93;NA;NA
2163;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;15;F;2;22;22.9;72.74;67.43;2.76;NA;NA
2164;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;16;F;2;22;22.9;75.27;71.47;1.92;NA;NA
2165;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;17;F;2;22;22.8;67.64;63.25;2.7;NA;NA
2166;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;18;F;2;22;22.7;63.43;59.32;1.8;NA;NA
2167;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;19;F;2;23;23.2;83.65;77.11;4.1;NA;NA
2168;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;20;M;2;23;23.7;92.73;87.31;1.29;NA;NA
2169;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;21;M;2;23;23.6;93.41;79.57;1.56;NA;NA
2170;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;22;M;2;23;23.1;81.09;74.02;2.39;NA;NA
2171;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;23;F;3;23;23.8;78.4;74.69;1.18;NA;NA
2172;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;24;M;2;23;23.4;81.37;73.93;2.12;NA;NA
2173;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;25;F;2;23;23.2;75.23;72.77;1.12;NA;NA
2174;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;26;M;2;23;23.2;73.01;68;1.12;NA;NA
2175;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;27;M;2;23;23.2;79.48;73.23;4.08;NA;NA
2176;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;28;F;2;23;23.5;80.33;74.8;3.23;NA;NA
2177;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;29;M;2;23;23.9;83.03;76.64;1.87;NA;NA
2178;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;30;M;2;23;23.6;77.18;73.26;3.4;NA;NA
2179;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;31;M;2;23;23.9;78.39;74.18;2.43;NA;NA
2180;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;32;M;2;23;23.2;84.26;78.03;3.42;NA;NA
2181;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;33;M;2;23;23.7;81.62;73.63;2.32;NA;NA
2182;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;34;M;2;23;23.5;76.42;72.47;1.62;NA;NA
2183;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;35;M;2;23;23.5;71.83;68.54;1.82;NA;NA
2184;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;36;M;2;23;23.7;90.97;73.03;2.14;NA;NA
2185;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;37;M;2;24;24.6;90.15;82.94;3.89;NA;NA
2186;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;38;M;2;24;24.6;90.5;85.14;2.6;NA;NA
2187;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;39;M;2;24;24.4;83.52;79.98;1.45;NA;NA
2188;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;40;F;2;24;24.4;87.19;82.7;2.92;NA;NA
2189;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;41;M;2;24;24.5;82.81;76.75;2.87;NA;NA
2190;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;42;M;2;24;24.1;77.57;74.16;1.38;NA;NA
2191;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;43;M;2;24;24.7;93;86.83;5.04;NA;NA
2192;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;44;F;2;24;24.2;85.02;71.63;2.83;NA;NA
2193;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;45;I;NA;24;24.6;86.05;82.57;1.53;NA;NA
2194;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;46;F;2;24;24.9;76.16;74.72;1.1;NA;NA
2195;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;47;M;2;24;24;89.49;84.16;2.6;NA;NA
2196;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;48;M;2;24;24.1;97.01;89.47;4.63;NA;NA
2197;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;49;F;2;24;24.7;80.69;77.91;1.26;NA;NA
2198;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;50;F;5;24;24.5;87.57;83.67;NA;NA;NA
2199;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;51;M;2;24;24.6;82.82;78.8;1.59;NA;NA
2200;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;52;M;2;24;24.2;88.04;81.6;3.55;NA;NA
2201;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;53;M;2;24;24.2;89.6;84.91;2.05;NA;NA
2202;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;54;I;2;25;25.2;89.63;85.88;1.94;NA;NA
2203;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;55;M;2;25;25.1;98.77;93.93;2.19;NA;NA
2204;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;56;F;5;25;25.9;98.76;96.9;2.81;NA;NA
2205;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;57;M;2;25;25.2;95.52;91.14;1.76;NA;NA
2206;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;58;M;2;25;25.4;84.82;81.31;1.23;NA;NA
2207;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;59;M;2;25;25.7;98.32;92.98;3.3;NA;NA
2208;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;60;F;2;25;25.5;109.95;105.39;3.09;NA;NA
2209;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;61;F;2;25;25.7;108.04;99.65;3.75;NA;NA
2210;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;62;M;2;25;25;100;93.13;4.05;NA;NA
2211;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;63;F;2;25;25.8;90.22;87.03;1.4;NA;NA
2212;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;64;M;2;26;26.1;110.8;103.67;1.45;NA;NA
2213;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;65;F;2;27;27.1;115.78;111.95;1.78;NA;NA
2214;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;66;F;2;27;27.1;118.63;112.14;3.27;NA;NA
2215;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;67;F;2;27;27.3;132.66;122.35;4.93;NA;NA
2216;24/05/2019;5;2019;24;2;A-3636-C;WHB;Peniche;NA;NA;68;F;2;28;28.9;125.21;118.34;1.93;NA;NA
2217;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6001;M;2;22;22.5;68.11;64.63;2.01;NA;NA
2218;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6002;F;2;23;23.6;79.77;74.65;2.89;NA;NA
2219;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6003;M;2;21;21;61.14;56.3;2.56;NA;NA
2220;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6004;M;2;22;22.2;70.73;67.05;1.82;NA;NA
2221;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6005;F;2;24;24.3;81.12;76.79;1.89;NA;NA
2222;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6006;F;2;22;22.3;65.92;62.07;1.52;NA;NA
2223;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6007;F;2;23;23.7;85.01;80.18;2.48;NA;NA
2224;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6008;M;2;21;21.9;69.67;60.68;2.22;NA;NA
2225;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6009;M;2;22;22.6;88.03;73.57;2.68;NA;NA
2226;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6010;M;2;24;24.1;88.89;83.89;2.24;NA;NA
2227;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6011;M;2;21;21.6;63.56;59.08;2.28;NA;NA
2228;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6012;M;2;21;21.6;63.41;59.79;2.02;NA;NA
2229;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6013;M;2;21;21.5;63.5;59.17;2.65;NA;NA
2230;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6014;F;2;21;21;55.85;52.74;1.86;NA;NA
2231;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6015;F;2;23;23.6;84.14;79.21;2.92;NA;NA
2232;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6016;M;2;25;25;92.33;88.44;1.75;NA;NA
2233;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6017;M;2;27;27;62.39;60.63;0.18;NA;NA
2234;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6018;M;2;23;23.4;84.92;80.13;2.85;NA;NA
2235;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6019;M;2;21;21.4;60.67;56.68;1.82;NA;NA
2236;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6020;M;2;22;22.6;70.34;66.8;1.42;NA;NA
2237;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6021;M;2;24;24.3;95;89.18;3;NA;NA
2238;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6022;F;2;21;21.5;59.3;56.47;1.42;NA;NA
2239;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6023;M;2;21;21.2;60.68;57.72;1.2;NA;NA
2240;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6024;M;2;21;21.8;60.87;58.42;0.95;NA;NA
2241;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6025;M;2;24;24;97.38;92.72;3.04;NA;NA
2242;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6026;F;2;26;26.9;127.65;122.28;3.41;NA;NA
2243;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6027;M;2;25;25.8;104.67;100.12;2.34;NA;NA
2244;22/08/2019;8;2019;22;3;SN-815-C;WHB;Sines;NA;NA;6028;M;2;27;27.5;152.41;139.21;7.98;NA;NA
2245;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;1;M;2;21;21.8;67.28;60.24;1.38;0.1;NA
2246;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;2;M;2;21;21.1;61.93;57.29;2.83;0.13;NA
2247;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;3;M;2;21;21.5;66.5;62.51;3.58;NA;NA
2248;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;4;M;2;21;21.9;60.92;58.1;1.09;0.15;NA
2249;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;5;M;1;21;21;53.5;50.23;1.77;0.09;NA
2250;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;6;M;2;21;21.4;67.76;62.82;2.52;0.12;NA
2251;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;7;M;2;21;21.5;58.33;56.24;1.87;0.13;NA
2252;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;8;M;2;21;21.2;62.71;58.23;3.08;0.15;NA
2253;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;9;M;2;21;21.9;64.3;60.99;2.23;0.2;NA
2254;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;10;M;2;21;21.5;60.35;56.5;1.37;0.1;NA
2255;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;11;M;2;22;22.2;71.89;67.48;1.85;0.1;NA
2256;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;12;M;2;22;22.3;70.48;64.9;2.46;0.1;NA
2257;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;13;F;2;22;22.9;73.94;68.67;3.59;0.18;NA
2258;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;14;F;2;22;22;71.81;66.53;4.53;0.12;NA
2259;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;15;I;2;22;22.5;67.39;63.01;1.39;NA;NA
2260;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;16;M;2;22;22.3;71.1;66.81;2.73;0.14;NA
2261;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;17;M;1;22;22.2;68.34;62.86;3.5;0.1;NA
2262;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;18;M;2;22;22.9;76.05;71.43;3.14;0.12;NA
2263;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;19;F;2;22;22.3;73.19;67.73;3.91;0.21;NA
2264;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;20;F;2;22;22.5;67.82;64.33;1.19;0.16;NA
2265;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;21;M;2;23;23.5;77.61;74.48;1.88;0.11;NA
2266;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;22;F;2;23;23.4;80.4;74.05;4.18;0.28;NA
2267;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;23;M;2;23;23.1;83.32;74.98;3.98;0.16;NA
2268;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;24;F;2;23;23.4;77.91;72.85;3.33;0.15;NA
2269;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;25;F;2;23;23.5;76.06;72.17;2.35;0.4;NA
2270;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;26;F;2;23;23.5;77.47;72.1;2.52;0.31;NA
2271;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;27;F;2;23;23.6;82.72;77.32;2.8;0.2;NA
2272;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;28;I;NA;23;23.1;77.09;73.55;3.51;NA;NA
2273;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;29;F;2;23;23.2;80.13;72.36;3.5;0.15;NA
2274;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;30;M;2;23;23.3;75.35;71.3;3.03;0.15;NA
2275;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;31;M;2;24;24.4;91.34;84.88;3.33;0.16;NA
2276;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;32;M;2;24;24.5;92.74;89.26;1.99;0.11;NA
2277;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;33;F;2;24;24.1;90.69;83.94;3.15;0.34;NA
2278;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;34;M;2;24;24;88.24;83.32;4.44;0.11;NA
2279;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;35;M;2;24;24.3;86.34;82.72;3.02;0.09;NA
2280;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;36;M;2;24;24;86.38;80.32;2.91;0.12;NA
2281;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;37;F;2;24;24.4;98.35;91.99;4.35;0.31;NA
2282;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;38;F;2;24;24;79.29;77.74;1.72;0.23;NA
2283;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;39;F;2;24;24.5;93.95;88.57;2.77;0.18;NA
2284;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;40;M;2;24;24.5;87.84;83.8;3.6;0.08;NA
2285;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;41;I;2;25;25.6;105.85;100.2;2.23;NA;NA
2286;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;42;F;2;25;25.2;103.92;99.57;2.16;0.19;NA
2287;24/07/2019;7;2019;24;3;L-2046-C;WHB;Matosinhos;NA;NA;43;F;2;25;25.1;90.02;88.28;2.22;0.3;NA
2288;16/07/2019;7;2019;16;3;PE-2509-C;WHB;Peniche;NA;NA;1;F;2;22;22.2;65.87;62.75;1.44;NA;NA
2289;16/07/2019;7;2019;16;3;PE-2509-C;WHB;Peniche;NA;NA;2;F;2;23;23.8;78.26;72.77;2.11;NA;NA
2290;16/07/2019;7;2019;16;3;PE-2509-C;WHB;Peniche;NA;NA;3;M;2;23;23.6;79.49;74.64;1.69;NA;NA
2291;16/07/2019;7;2019;16;3;PE-2509-C;WHB;Peniche;NA;NA;4;F;2;24;24.8;95.33;89.22;3.27;NA;NA
2292;16/07/2019;7;2019;16;3;PE-2509-C;WHB;Peniche;NA;NA;5;M;2;24;24.9;96.86;95.55;4.3;NA;NA
2293;16/07/2019;7;2019;16;3;PE-2509-C;WHB;Peniche;NA;NA;6;M;2;24;24.4;96.23;89.49;4.25;NA;NA
2294;16/07/2019;7;2019;16;3;PE-2509-C;WHB;Peniche;NA;NA;7;F;2;24;24.3;97.03;85.87;2.23;NA;NA
2295;16/07/2019;7;2019;16;3;PE-2509-C;WHB;Peniche;NA;NA;8;M;2;24;24.5;103.33;96.38;5.16;NA;NA
2296;16/07/2019;7;2019;16;3;PE-2509-C;WHB;Peniche;NA;NA;9;F;2;24;24.1;85.4;78.14;3.76;NA;NA
2297;16/07/2019;7;2019;16;3;PE-2509-C;WHB;Peniche;NA;NA;10;M;2;24;24.2;92.26;86.5;2.63;NA;NA
2298;16/07/2019;7;2019;16;3;PE-2509-C;WHB;Peniche;NA;NA;11;F;2;24;24.8;93.83;86.41;2.77;NA;NA
2299;16/07/2019;7;2019;16;3;PE-2509-C;WHB;Peniche;NA;NA;12;F;2;25;25.4;100.01;92.74;3.14;NA;NA
